ID,max_int_x,max_int_y,var_x,var_y,r2_x,r2_y
7873.0,2651.4215471305006,2384.402799992533,0.015942843768762347,1.6948080467526137,0.3059137956659983,0.9659658449280469
12547.0,975.3953400212722,1376.7100942585662,2.3178750031609336,0.009580668246325435,0.9487780086471693,0.320397373629153
13066.0,3614.149293887245,5315.8204281534345,1.4635077870630175,0.00880998157517741,0.9506674330363484,0.43997929909547073
23114.0,2.3397639946864133,1199.4233985994183,0.13664986225581188,0.8196382381189852,-0.15600682904148755,0.5193046060839765
23342.0,1126.6464578712425,1153.4069688077411,1.5988400563770186,2.049386136707077,0.8466350123216444,0.892087589854847
34410.0,986.1442231483992,9.253504418210737e-10,1.8767942145604497,1.0000000025799305,0.9839200753920925,-0.2190362464350517
41545.0,987.4447119305804,9.56060378001826e-07,2.174516770284133,1.0000088902610373,0.9891789372630003,-0.24130458561516077
41285.0,0.35222351563864673,5731.999263858156,1.1887590889825348,1.8800173483452922,-0.22974407218688553,0.9852757214307662
45413.0,933.3671823476145,961.1685001132452,2.237258260484607,1.9702825424074524,0.9850683378375958,0.9929312777442386
52218.0,1769.2261500741333,1710.3273507852805,1.937315044830357,1.955387163678121,0.9912493660926477,0.9918868785299682
57124.0,1560.7983756447695,1614.0460720435924,1.997305195829194,0.0070396451302845685,0.9909678142907602,0.3410690312948299
57307.0,916.974183441493,912.8053682175358,1.8033820266587277,1.9088305093291786,0.9820668971654894,0.9644065567922906
59517.0,1660.3324033214944,1626.0005913669393,1.9922110556166948,1.847969428526184,0.9803738839052387,0.984841044099523
62831.0,8.997520564557043,1608.2255797688622,0.12288999996865707,2.2445853608385717,-0.2433736055037603,0.9522311483287209
67202.0,1473.3906262947203,1441.356295383101,1.9586352806779599,1.807944107378839,0.9853396523250036,0.9837626918975786
68127.0,7654.424394016365,6148.735655360174,0.007967672456258752,0.010565550293391748,0.2958053522761478,0.3042143559431828
70522.0,2968.982578832364,3090.3148383731946,1.7097931580004853,2.0213543018297493,0.9742751541529664,0.9877981005636897
73869.0,4127.124738897322,3318.7995596625633,0.007963686477364108,1.693601012715833,0.3288741781935831,0.9887645295210534
74842.0,3.2459982442413264,1382.4329538671489,0.07790997129514923,1.8667941816585352,-0.235234941995363,0.9677518940642438
84103.0,1502.506280982466,1498.6157001964898,2.1650503389776485,2.0528072333722145,0.9934465534156317,0.9880627651573344
85595.0,2724.4117918498473,2910.21637001168,1.9230818065655049,0.01714852796759474,0.9926744715556888,0.3260539405193592
85457.0,2797.909287600571,2869.7831030399657,2.0867414352780465,2.054443350772383,0.9935082847418726,0.9903114338650701
88988.0,1845.9966949464722,1964.8885895500223,2.062504904742738,1.9756319217436331,0.9907891287187327,0.9872916824315302
92163.0,3424.704439364524,3496.4875046600923,1.7546091049593313,1.8094049686251656,0.9554220608842622,0.9808097606700823
94177.0,1698.1282542413744,1791.796784969617,2.173055448398716,1.8865543918534444,0.9927515057158585,0.9865858333865579
94734.0,1889.0191336831351,1866.8611526747031,2.2358289290597995,2.2229902779294077,0.985983467415296,0.9861001781179214
95763.0,4838.228879006096,4650.551884678642,2.1017674811535434,2.050389524154524,0.9911423849302632,0.9881694468806844
102852.0,1648.0611400348116,1678.2623463011714,2.094755276665219,1.9650824309969614,0.9952928285758387,0.9909125791884575
