ID,Ai,xi,yi,A,x0,y0,sigma_x,sigma_y,theta,r2
126362.0,1005.654541015625,7918.0,1705.0,0.9112892187694939,7918.129486056918,1705.496960415593,1.6555728872563258,1.5707479055499847,0.707547937654104,-18.854322421779
126628.0,2569.031005859375,1512.0,1707.0,0.9243134122592673,1511.971009225425,1707.89441659667,1.6953355453597152,1.58021047322036,-0.23922834656273287,-3.589419610984901
126947.0,989.838134765625,3994.0,1710.0,0.9313861459750138,3993.689564423402,1709.785633256244,1.4917473961592282,1.5434422002559778,0.5693073728673684,-3.7322449893569067
131475.0,1708.53466796875,4297.0,1749.0,0.883331683461749,4296.73777598574,1749.0255174042331,1.5337430950975692,1.4910523768758193,-0.776555201828468,-2.5573306809098737
134240.0,2214.781005859375,7839.0,1772.0,0.9073565715634454,7839.813736666282,1772.3756272027274,1.6021957736171368,1.5612665413426758,0.6736913351283971,-9.643938228094504
139364.0,1170.704833984375,5047.0,1819.0,0.9520260678953508,5047.247070573385,1819.4283811787539,1.509262808303975,1.5002406119890497,-0.012464519842523432,-1.312023516500991
139709.0,1054.2171630859375,6747.0,1822.0,0.9268030307009039,6746.82021426195,1822.47515407886,1.5246753099889603,1.5003634252157616,-0.24577832033911182,0.1015680974885609
139852.0,1119.1890869140625,1823.0,1824.0,0.9145322704354183,1822.5628687580943,1823.8008750408624,1.9302463965287833,1.8005886154993622,-3.8745263917916124,-46.89324747121722
142448.0,1058.841796875,5056.0,1847.0,0.9324209695909927,5055.944830908735,1846.7179500932411,1.489507806657148,1.5139201592908547,1.3655661703291693,-0.09812452606426696
142991.0,2601.755615234375,6509.0,1852.0,0.9017423958183404,6508.992014901923,1852.4144997685437,1.5389916101184054,1.5109123598031904,-0.08348821465504393,-1.536604814180874
147734.0,2769.87353515625,2463.0,1895.0,0.9128729855457416,2463.0141631146694,1894.6586778328626,1.5552271013738046,1.7010455361343004,-0.2740767989239188,-3.3413104878946904
147886.0,4910.0,6942.0,1896.0,0.9100670467738851,6942.457615312844,1895.9794898851796,1.56714399037205,1.5222079017927024,-0.366024475012712,-0.6828617611827931
150068.0,1105.129638671875,3967.0,1916.0,0.9118610241897351,3967.402998645544,1916.332422729367,1.5134073664939112,1.5056425074127178,0.0900355672180407,-6.511551877223159
5000039.0,14293.8916015625,5171.0,1919.0,0.9536696583675978,5171.49015812925,1919.197077289451,1.5125868487942538,1.5045095290454769,0.7268546529175487,-0.8607611621010635
153304.0,1383.010498046875,6329.0,1947.0,0.8963195474443911,6328.657487100782,1947.0980235750699,1.5642066108118833,1.535911301512988,-0.26727360789803534,-5.959219229441269
153824.0,1570.7567138671875,3047.0,1953.0,1.0192250736446535,3047.6681396721315,1952.5520172215076,1.5562280975941276,1.5260922229700515,1.7014235811422993,-4.038396836592811
155961.0,5260.35107421875,7368.0,1972.0,0.9116575712067249,7367.87496241392,1972.1540488502353,1.5704381827618126,1.5446184387686641,-2.359578295457008,-9.419750790251436
156168.0,5289.0234375,6519.0,1974.0,0.9365658929101388,6519.30559922067,1974.4464334265672,1.5034624048377347,1.540331433830396,-1.932019475118049,-2.119762432663461
156805.0,4842.54541015625,3992.0,1980.0,0.9943419312563413,3992.4954138713574,1980.188247413646,1.472655475302254,1.5103180116378432,0.5035890051979319,-3.5647027082765286
158415.0,3092.6494140625,7259.0,1995.0,0.9448831476866616,7259.242055955283,1995.5016353258934,1.6053560529753148,1.6015769204944112,1.4000393557724307,-33.85770193392441
159766.0,2123.53564453125,5390.0,2008.0,0.9937648060311752,5389.672008955325,2008.4376270681212,1.4874987904865833,1.5003892585273695,-1.3393846578934399,-0.2660663745481658
160541.0,953.78076171875,3806.0,2016.0,0.8757826831384155,3806.139313390173,2015.9599354306351,1.5574127188569313,1.5939802701142776,-5.604962973736218,-54.098406129798306
160816.0,6946.08203125,2139.0,2019.0,0.8720641697369306,2139.1654201700676,2019.423484938429,1.5363588438888087,1.551707599558884,0.3723723565540107,-4.841668704039423
161447.0,1035.9439697265625,3226.0,2025.0,0.9535626439037823,3226.406144413068,2024.7860825880075,1.499555737692845,1.5263876794360491,0.12548434092185187,-0.22142163499752604
163362.0,4388.40185546875,7635.0,2044.0,0.9067030909990422,7634.661482286965,2044.190737545724,1.5348153488994372,1.5849654933180959,-0.0015050100372158985,-7.1526086116446335
164277.0,1248.7659912109375,3649.0,2053.0,0.8501155875474249,3649.3494672520983,2053.241958472528,1.60424861812779,1.6415705845281514,0.3848312045278432,-4.378158450582953
165399.0,964.0448608398438,8239.0,2064.0,0.8075020531945503,8239.397322059896,2064.033467089306,1.5924369686532998,1.5694156282071516,-0.09776134729280926,-3.1935640251668027
165462.0,1417.2303466796875,3557.0,2065.0,0.9770103138797118,3556.607386309327,2064.7660478633798,1.5547726956919043,1.517952702476791,1.9405655532548314,-15.161335703437944
165975.0,1464.9871826171875,7072.0,2070.0,0.8742860297132481,7071.984923900609,2070.279348966748,1.542649825622673,1.561692451286618,-1.645030249623281,-19.1744094852384
165964.0,1262.607177734375,3892.0,2070.0,0.9388699508500822,3892.419542101609,2070.341339513581,1.5076151359344983,1.527411528513221,0.5563751293066831,-1.339772818806349
166929.0,10386.01171875,2028.0,2091.0,0.9712125513761094,2027.9118148425746,2090.781317543829,1.556403256588925,1.5191591943838698,-0.2261892430562357,-2.9302751284135247
167627.0,969.0199584960938,2429.0,2087.0,0.9328290334172082,2428.9115042746257,2087.088393959239,1.6154817851367373,1.5314731198803433,-4.116448335148876,-8.693521113476727
170443.0,1549.6295166015625,3450.0,2116.0,0.9180470222063686,3449.715604755132,2115.7456108416764,1.520232866752935,1.4806482227380338,2.2758180082870676,-0.6900110547671628
170658.0,1885.2713623046875,5190.0,2118.0,0.9578511203643533,5189.682641726635,2117.7324270857216,1.4693702898209173,1.4568720604083183,0.17997010933940455,0.06265176996942666
172157.0,1133.1915283203125,7682.0,2134.0,0.9163132247874802,7682.288003600049,2134.5159745736905,1.5043132138262154,1.5519545245127615,-0.36261429719240673,-5.210938278368514
173430.0,970.0496215820312,5380.0,2147.0,0.9402584685984277,5380.452967627262,2147.3426594905904,1.4890581903600746,1.461807031357738,-0.394495047030638,-0.6126495293685131
174087.0,1255.8388671875,6470.0,2154.0,0.9092904027561045,6470.369556161244,2154.3534785866527,1.5544924316781024,1.5358938871260386,0.6574412760728915,-3.9160819691533257
175445.0,2090.64404296875,4222.0,2155.0,0.8788934245331005,4222.45713747816,2154.870402312361,1.5634334400750243,1.5362389310366131,-0.5995827442905053,-22.362575878917124
178548.0,973.9816284179688,1814.0,2194.0,0.9351669026490621,1813.9524692385567,2193.8517028805522,1.585475146747664,1.5392045228791733,-0.8254270885143515,-0.6866616233293728
179134.0,962.7870483398438,6807.0,2210.0,0.8898775967048996,6806.835983305017,2210.196528477392,1.5526066145040265,1.5107692614006634,-0.37368286034360976,-1.8113183869035028
179140.0,3602.494384765625,7595.0,2210.0,0.9614584653860483,7595.3544846090335,2210.34684813174,1.5070356167775167,1.5491069288219836,-0.22086217737293276,-17.94067601104522
181417.0,1886.5555419921875,7149.0,2235.0,0.7223149864061255,7149.548316641518,2235.331757064902,2.351710825221651,2.284790095506033,-0.7585747700984681,-36.0002071766356
183796.0,2456.5185546875,4607.0,2261.0,0.9014501296119322,4607.276852024931,2261.2572109638295,1.4731058945474984,1.4632452355713004,-0.5586277643368796,-0.16750437613074284
183889.0,3412.822265625,3466.0,2262.0,0.9424439942240851,3466.506757940887,2261.900963872868,1.4799549321200507,1.483812667473331,-0.37641271934797055,-0.5505698010331547
184483.0,1482.786865234375,8449.0,2268.0,1.0593198714203969,8449.974799579953,2268.641278277052,1.5048764480397157,1.6262035410241793,-3.5877933967327276,-0.16513301691036425
184820.0,4436.720703125,8059.0,2272.0,0.9958386302822914,8058.74312787429,2272.635173443872,1.5516286868901448,1.5249445462707958,-2.4016329375576086,-2.439665708570608
185066.0,2815.6005859375,5740.0,2275.0,0.9319033944017363,5740.245380217176,2275.2632235984925,1.491712111407642,1.4730303978132973,-0.1643915194388757,-0.9105256725577022
186739.0,2843.027587890625,8386.0,2293.0,0.8393332873038758,8386.363319531747,2292.8061434763886,1.4689760276345811,1.541554585511557,-0.5880209646129901,-0.11555225188742681
187671.0,974.2011108398438,5804.0,2304.0,0.9220625065016367,5803.610116753279,2304.1402773084164,1.4652491273143173,1.4450412793655347,-0.251226166284408,0.1722436423103249
189010.0,1086.7562255859375,6936.0,2319.0,0.9616032713160646,6935.5296710251905,2319.481160957799,1.5561653782892524,1.5515577564730298,-0.11146990975849044,-50.32339889982431
189371.0,1439.6583251953125,7444.0,2323.0,0.8536540098834104,7444.325189590003,2322.871851620363,1.765308700678848,1.7505490496579952,-0.18252513844732418,-80.97886305845613
189531.0,7639.77099609375,3024.0,2325.0,0.9050951941526051,3024.344804100815,2325.067390407141,1.4791183582763334,1.4908845520087677,0.42750731732554786,-1.5416231135986982
191615.0,969.3911743164062,5421.0,2348.0,0.9149882928834661,5421.356195413745,2348.206419591512,1.5214535204971726,1.5164233832324294,0.19012251900862334,-14.316490280114333
191514.0,2389.681396484375,6434.0,2347.0,0.941140872476098,6433.849195041999,2346.6314113327194,1.5334712688501209,1.4948161463233691,-0.3166771277168158,-8.180074284952251
192910.0,1172.01025390625,4852.0,2363.0,0.9017157729052171,4852.426556861495,2363.4086219937344,1.6534504734921958,1.6318926096453437,1.2687112521383332,-204.4899113944742
193144.0,2012.2230224609375,2020.0,2366.0,0.8916438612319442,2019.8098139122333,2365.903338907997,1.515547691346586,1.5390835947304413,0.10021328927691547,-3.093229409230361
197397.0,1026.6563720703125,5524.0,2413.0,0.9286002154175859,5524.44992954868,2413.216539857626,1.472828642846592,1.4805761437403464,0.51520230348829,-4.240902420099856
197571.0,971.7221069335938,4504.0,2415.0,0.9426412769691168,4504.48530777292,2415.1873448192123,1.4623620588749384,1.4528637935495756,0.18648447069823043,0.11214417165510258
198105.0,1970.697509765625,5482.0,2421.0,0.9334491730136466,5481.94548276134,2420.715535271827,1.4948262065673974,1.5043055042102462,0.7305616921013964,-12.182347577949123
198409.0,3834.0263671875,1564.0,2425.0,0.982388401693269,1563.6096384232858,2425.229955203138,1.4454731771417326,1.4935399824830098,-0.2276212002409345,-0.7637028617811524
198786.0,4359.22265625,5611.0,2430.0,0.9892098090776951,5611.345760752774,2429.5491324371856,1.4744052362845865,1.4630121908904314,0.06002598304459914,-1.5764281616641187
198787.0,4756.435546875,6500.0,2429.0,0.919654870300275,6499.876774923038,2429.401053646722,1.4811846700846247,1.5068893195364477,-1.8663574230251878,-3.2963782227334653
199793.0,2495.605224609375,1705.0,2441.0,0.8131633309515991,1704.4879515091486,2441.0695306489283,1.630576599024611,1.6557815831826852,-0.15063518632151826,-2.326759488380988
199863.0,950.2363891601562,8048.0,2441.0,0.9598410064459362,8047.651512758653,2440.77477653542,1.6188680364518537,1.5396584391730872,0.4422735573434648,-0.202951678007238
200964.0,1089.1527099609375,8513.0,2454.0,0.8589036659841117,8512.503675066131,2454.1761280216374,1.4120430809097622,1.5287482625946045,-0.1865341285813745,-3.8289005567752143
203860.0,994.9939575195312,7890.0,2489.0,0.9392576752916539,7889.556491887421,2489.44850045181,1.517897126825336,1.5384831803297572,0.4542581280173107,-0.6239316859730134
204721.0,1287.763427734375,1650.0,2500.0,0.9531437491889171,1649.957263093871,2500.5449533640813,1.5901334093962727,1.5293782109192895,-0.22436842241228439,-0.8655539255888685
205971.0,951.1251220703125,6368.0,2515.0,0.9157393565840023,6368.055875991206,2515.456295770019,1.5752005433383112,1.4935839821174037,-0.50726059011939,0.0778413664764351
207059.0,2221.75830078125,4942.0,2514.0,14.322734231451095,4937.288950257317,2499.296465577953,1.9333638300041447,2.494857584761357,-0.34461424581005223,-8.249634153146086
207693.0,1820.6282958984375,4143.0,2536.0,0.8780344001662884,4143.201457698857,2535.9501036147926,1.4665100583414103,1.4778701458388794,-0.10433977571586803,-0.2170365844446059
208435.0,976.0784912109375,5658.0,2545.0,0.9006283855298954,5657.906381772212,2544.7549199371642,1.4603329860891132,1.4536769356185928,-0.5120064464234437,0.0633220669752952
210938.0,26118.333984375,2526.0,2592.0,1.3103763246830586,2525.7523219971986,2593.9333704097403,2.0321423833115517,2.4816930791842844,-0.1403619703153556,-5.827545708956918
211603.0,1946.8359375,8248.0,2585.0,0.8820593940152285,8247.712222678214,2585.0661666435285,1.7389535966274103,1.6036147739987847,1.8535114092046718,-3.9125274395752276
212368.0,3550.993896484375,7546.0,2595.0,0.9570807580058136,7545.628676274772,2595.3093086320723,1.5926190671539757,1.5516294529247439,0.32024027711992387,-14.219783887700464
212527.0,2600.15380859375,3757.0,2597.0,0.9625982949190914,3757.510804670242,2597.2368112619747,1.4700392755908716,1.4618761467892858,0.2789400034256636,-0.06964511515419476
213264.0,2959.637939453125,5624.0,2606.0,0.9459055372536941,5623.714100905707,2606.4492327582643,1.4818411075603104,1.4652664807181905,-0.2687016421028367,-2.7973701663554467
213863.0,2812.667724609375,2015.0,2613.0,0.9271936467873847,2015.6267367878659,2612.9973318774023,1.5334598773729495,1.5402261558445456,0.5017633609561201,-9.39264087496013
215385.0,1207.209716796875,7568.0,2630.0,0.9254098735740788,7567.720952471537,2630.397641868185,1.5540669448086488,1.575066172725017,-2.542456610044289,-9.925423676704314
216081.0,4203.5869140625,4860.0,2638.0,0.9283068604439324,4860.17632224214,2637.715778740436,1.4573120513081386,1.4663392488835965,0.9230739993222612,-2.066028257546928
216271.0,5945.44287109375,6693.0,2640.0,0.8415887652891453,6692.941564049198,2640.128461901496,1.5892033628019009,1.5543745767984722,-0.28945589701362423,-72.57861277450802
217227.0,1096.50341796875,6811.0,2650.0,0.8705770813110788,6811.422363057916,2649.68126012319,1.7876227320279603,1.7295631823721354,-0.24014494405501285,-20.17159461668142
217327.0,983.71728515625,6231.0,2651.0,0.9155598344206084,6231.148718029648,2651.3481500331186,1.466571383398371,1.457286899173158,-0.2832268866679829,-0.040165297376791635
217820.0,5107.74609375,8573.0,2656.0,0.8811150662203318,8573.291214768988,2655.8154939303686,1.6328886254122434,1.5643167649395748,2.3085682035021162,-2.4794926119034413
218398.0,1737.4974365234375,5332.0,2662.0,0.9413746198632343,5332.105727299086,2661.6631717180494,1.4547746656862865,1.461596757025517,-0.6872539921297405,0.04960970365373531
219587.0,1197.2742919921875,8692.0,2674.0,0.8377264421505229,8691.805914698745,2674.756128534776,1.5587583637364426,1.7081515009939232,0.5762590209617549,-1.5189794734157382
219930.0,2185.2724609375,4696.0,2678.0,0.9403846498129297,4696.253110312517,2678.4116019308585,1.4505232718135355,1.4446226282111605,0.17606614099442428,-0.012109999570542658
220899.0,2073.1767578125,5481.0,2688.0,0.9278406306317408,5481.147949257322,2687.774216289733,1.4600307692194674,1.4439390476439338,-0.6657828563792423,-0.0022061879318725423
221358.0,4071.60888671875,1167.0,2693.0,0.7543506162656612,1167.1478014816557,2693.015211188541,1.641610219054397,1.513989599750573,-0.4439910478778774,-0.91095482982219
222520.0,1191.0546875,9168.0,2705.0,0.9497400067240852,9167.688421767525,2704.2295331106307,1.7058097324839596,1.59631944569158,-0.1795027205929146,-4.111002777629433
224320.0,1080.7684326171875,5765.0,2722.0,0.9912333289850297,5764.572536748033,2722.308973099055,1.488424788374431,1.4770159782558483,-0.28636932497756706,-2.7080639919122715
225280.0,1778.2449951171875,5796.0,2731.0,0.8998031435346263,5796.061996268762,2730.707424808667,1.5100030621287928,1.4911971582132375,-0.5233416769267709,-9.689075873652909
225640.0,5817.853515625,9003.0,2734.0,0.8085230788767364,9002.88227695173,2734.4284276036824,1.5479429138302616,1.4972678483760218,-0.4883842543862437,-1.1702584097203415
226576.0,1540.7208251953125,2687.0,2743.0,0.7653518173439384,2687.011010631412,2742.9061233690295,1.9504978735889482,1.9394017126065568,-0.255413789688633,-9.908021261029946
226553.0,966.5701293945312,1867.0,2743.0,0.8841021194961654,1866.7139606510634,2743.2314623020397,1.554838163571015,1.5148095741781407,-1.1844273346594543,-0.6856912967427046
226624.0,3603.588623046875,8873.0,2743.0,0.7872294420373379,8873.067014771997,2743.2019727678185,1.5928046445925461,1.5693087600594962,0.35839721435315364,-10.152819645595534
228679.0,1771.0731201171875,3080.0,2763.0,0.9664717838591517,3079.7608090846816,2763.4326813467346,1.4914709187368098,1.4759484021190978,-0.7815607536577986,-0.4247837707742667
229514.0,6101.75146484375,4224.0,2772.0,0.9449053192677751,4223.962132824354,2771.5619164196955,1.5240797541690472,1.5342301591184448,0.7408013468340102,-105.59653441972897
229920.0,1131.7510986328125,993.0,2775.0,0.9205453427566335,993.6197539425858,2775.4235003733615,1.5901056754549958,1.4788926841394234,-0.9391769339220808,-0.05382129406751139
230179.0,1681.6927490234375,2021.0,2777.0,0.8819467346314674,2020.9816536492308,2777.1863884491017,1.572564078598715,1.560098073259449,-0.29394940157699767,-4.273948593815734
230729.0,2720.74462890625,6485.0,2782.0,0.9186676009867873,6485.432651287684,2781.9625408793236,1.499450724772857,1.4707333251709385,-0.26596537889345856,-2.3876494776023587
232910.0,983.0534057617188,1536.0,2802.0,0.2019608407944112,1539.655741636393,2807.412564248191,10.261859152073317,16.358384602190306,2.2691559941288624,-0.6304296445637115
233276.0,985.9132690429688,3771.0,2805.0,0.8920303452815134,3771.249844748711,2804.744243657216,1.5486566885866246,1.5668639481353503,0.19141614020963973,-58.56911364874629
234978.0,2485.076416015625,1563.0,2821.0,0.26075257214946396,1564.200232126648,2828.5555429006495,13.075500464339642,7.080041072434367,1.0110551799784402,0.15687515155031886
236831.0,1470.54638671875,5703.0,2838.0,0.9055907350888888,5703.297792266493,2837.8249088783855,1.463648259121244,1.4492397752370068,-0.06566867528043606,-0.14890348202707884
236928.0,2475.89208984375,6115.0,2839.0,0.8792343188490341,6115.271746248885,2839.0909179416885,1.470158805464385,1.4602186145839489,0.3111792883796869,-2.0271655151995445
238214.0,970.3380737304688,5472.0,2851.0,0.9117906429777706,5472.119269173805,2851.328111103401,1.4471060341839193,1.4420794422616476,0.21547862784412444,0.11802661251255238
238731.0,3631.23046875,2138.0,2856.0,0.9386630759030993,2137.7952515629995,2856.441562814253,1.534596719409621,1.5776670141224458,0.5848475387230166,-10.74019508549439
239391.0,983.9779663085938,5528.0,2862.0,0.9362520180000031,5528.430607759769,2861.7908620231656,1.4561443384281987,1.4584905010231115,0.4254038487454712,-0.8394066818709118
239500.0,1022.7208251953125,7186.0,2863.0,0.9167538214865221,7186.103757306531,2862.707710102003,1.5478887179261214,1.5199242058397493,-0.18279261307177747,-13.246891196237824
240692.0,1168.1954345703125,5677.0,2874.0,0.9834044645485338,5677.341248288159,2873.668201340098,1.4540505643897395,1.4667264972591196,0.47762692678282537,0.05378070543508761
240559.0,1846.638916015625,4584.0,2873.0,0.9052643600132548,4584.221837928607,2872.643826754865,1.4811753143951258,1.5000240431980063,-0.1757741713180889,-3.504544305611036
242124.0,1255.1722412109375,4127.0,2888.0,0.9174595039391423,4126.761514710737,2887.8671091337515,1.4490419367048883,1.4555024822705036,0.0523565750936556,-0.2397399635248033
242316.0,977.3629150390625,3227.0,2890.0,0.9718307464227338,3226.713419328573,2890.439829881433,1.459980106516013,1.4531317596395812,0.6540766722965479,0.15021022710435356
242982.0,983.9193725585938,6837.0,2896.0,0.9136644439482631,6837.0292872691125,2895.800121234253,1.5301394514069622,1.4997959658121562,-0.35586547633168325,-3.128155720178198
243910.0,6593.31103515625,1361.0,2905.0,0.9155951412753841,1361.20586849414,2905.308964805724,1.5335760682611193,1.617469502190621,0.6944013370741664,-3.5119375030344835
244385.0,4523.82421875,6757.0,2909.0,0.9315475022209244,6757.00436156786,2909.522820742228,1.5289850468658222,1.488180917786216,-0.42386946426000066,-9.97970600413392
246302.0,3358.66064453125,1255.0,2927.0,0.8403175456609175,1254.9239738298472,2927.2576568875743,1.6742136029016523,1.536875150631799,1.9469643189309696,-4.836421022219887
249389.0,4671.5087890625,923.0,2955.0,0.8877164644581582,922.710047970403,2954.763058958273,1.5081721855551922,1.6158016342570565,-2.631831869205804,-1.8733310384757709
250376.0,1084.53564453125,9414.0,2963.0,0.8656820703325528,9413.293295828884,2963.2434020964415,1.6958065737389008,1.8917069062987921,2.7197916174421803,-4.078864760670706
250635.0,4603.40966796875,7180.0,2966.0,0.9978037772901968,7179.5887292391335,2965.657775104539,1.5487436984230893,1.498496000383734,-0.2919436732954638,-17.375251490767138
5000204.0,1180.3670654296875,3212.0,2976.0,0.8075529609306873,3211.2982297430026,2976.9248866015128,1.542005396322811,2.44928108380044,-2.564666197690119,0.18312547039310043
255369.0,2297.617431640625,7360.0,3012.0,0.8803546222946568,7359.949044112514,3012.2840160287396,1.609302458988888,1.5705005789636217,2.619856430378574,-9.755451350098001
255760.0,2208.0615234375,6885.0,3016.0,0.9373249245018562,6885.131284836864,3015.6399319944117,1.516546883814751,1.4743684436834246,-0.24908349813158093,-18.617635175320856
256487.0,1114.09814453125,7099.0,3023.0,0.8920077153635998,7099.211950018766,3023.3482629222476,1.5606032091179864,1.592406998054704,-1.8812166573491462,-14.17385542323155
256770.0,3847.388427734375,6162.0,3026.0,0.9041265397245698,6161.785598449464,3026.1515095068703,1.48646666594207,1.4626390336388941,-0.6513522118585564,-1.3509883594500844
258804.0,1634.9356689453125,7914.0,3045.0,0.9251855499900149,7913.554488426587,3045.4588701650464,1.5761243240631624,1.5493370043434194,-0.8919423044314275,-15.318081379355224
259361.0,997.2286376953125,2376.0,3051.0,0.9033254479941822,2376.3858084088115,3051.270545747181,1.519389005267384,1.512486628101222,0.05895064237382288,-5.0118902769204166
259549.0,1483.728271484375,921.0,3053.0,0.9332319708119461,921.6367171571248,3052.83122264667,1.6724040733982235,1.5336047069406145,-1.040473566799998,-2.578578242197088
260871.0,2511.30078125,8892.0,3066.0,1.0004322507451087,8891.516972932439,3065.9045760054137,1.5460154883430872,1.503228018695228,-0.4486607406921017,-0.7820111235318272
261474.0,1708.70361328125,7406.0,3073.0,0.8806163786077291,7405.774989062129,3073.039552781626,1.5310767030149046,1.505828392139468,-0.2222507272200026,-17.855769861441257
261851.0,3319.07373046875,4702.0,3077.0,0.9140783556169512,4701.69382183227,3077.0619009008888,1.4510116114512588,1.454993147543635,-0.06130238575523718,-0.8830542793949502
